,Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2688,2689,903430090,50,8,59.0,5310,0,-1.0,0,0,0,1,0,14,1,0,0,2,6,8,1910,2003,0,0,1,1,-1,0.0,2,3,0,2.0,1.0,1,4,0.0,4,0.0,485.0,485.0,0,3,1,0,1001,634,0,1635,0.0,0.0,1,0,2,1,3,5,0,0,-1.0,0,1950.0,0.0,1.0,255.0,1.0,2.0,1,394,0,0,0,0,0,-1.0,-1,-1,0,6,2006,0,0,117000
2690,2691,903451050,50,8,60.0,10320,0,1.0,0,0,0,0,0,15,0,0,0,2,4,5,1924,1950,1,0,6,7,-1,0.0,2,2,3,2.0,1.0,1,4,0.0,4,0.0,596.0,596.0,0,0,1,2,834,596,0,1430,0.0,0.0,2,0,3,1,1,7,0,0,-1.0,3,1924.0,0.0,2.0,370.0,1.0,1.0,1,218,0,0,0,210,0,-1.0,-1,-1,0,10,2006,0,3,107000
2691,2692,903452090,70,8,60.0,7518,0,-1.0,0,0,0,4,0,15,0,0,0,1,5,8,1910,2004,1,0,7,0,-1,0.0,1,3,3,1.0,1.0,1,4,0.0,4,0.0,396.0,396.0,0,3,1,0,665,665,0,1330,0.0,0.0,1,0,3,1,2,7,0,0,-1.0,3,2001.0,0.0,1.0,390.0,2.0,2.0,2,0,72,45,0,0,0,-1.0,1,-1,0,7,2006,0,0,116500
2693,2694,903454080,50,8,50.0,8600,0,-1.0,0,1,0,0,0,15,0,0,0,2,6,6,1937,1950,1,0,6,7,-1,0.0,2,2,3,2.0,2.0,1,4,0.0,4,0.0,780.0,780.0,0,2,1,0,780,596,0,1376,0.0,0.0,2,0,3,1,2,7,0,1,3.0,3,1937.0,0.0,1.0,198.0,2.0,2.0,2,0,0,0,0,0,0,-1.0,-1,-1,0,6,2006,0,0,119500
2694,2695,903455090,50,8,60.0,7200,0,-1.0,0,0,0,1,0,15,0,0,0,2,5,6,1938,1995,1,0,2,2,-1,0.0,2,2,0,2.0,2.0,1,4,0.0,4,0.0,803.0,803.0,0,4,1,0,803,557,0,1360,0.0,0.0,1,1,2,1,3,6,0,0,-1.0,3,1951.0,0.0,1.0,297.0,2.0,2.0,1,0,65,190,0,0,0,-1.0,1,-1,0,7,2006,0,0,125500
2695,2696,903456060,30,8,60.0,9786,0,-1.0,0,0,0,0,0,15,0,0,0,0,3,4,1922,1950,0,0,2,2,-1,0.0,2,2,3,2.0,1.0,1,4,0.0,4,0.0,1007.0,1007.0,0,1,0,0,1077,0,0,1077,0.0,0.0,1,0,3,1,2,6,0,1,3.0,3,1922.0,0.0,1.0,210.0,2.0,1.0,0,0,100,48,0,0,0,-1.0,-1,-1,0,5,2006,0,0,91000
2697,2698,903458010,30,8,60.0,7200,0,-1.0,0,0,0,1,0,15,0,0,0,0,6,6,1930,1950,1,0,1,1,-1,0.0,2,2,3,2.0,2.0,1,5,343.0,4,0.0,641.0,984.0,0,2,1,2,984,0,0,984,0.0,0.0,1,0,3,1,2,6,0,0,-1.0,3,1930.0,0.0,1.0,308.0,2.0,2.0,2,0,0,164,0,0,0,-1.0,-1,-1,0,3,2006,3,2,90000
2698,2699,904100030,50,6,82.0,12375,0,-1.0,0,0,0,0,0,11,1,0,0,2,5,5,1951,1951,1,0,4,5,0,41.0,2,1,0,2.0,2.0,1,0,329.0,4,0.0,477.0,806.0,0,2,1,0,1081,341,0,1422,1.0,0.0,1,0,3,1,2,7,0,1,2.0,3,1951.0,0.0,1.0,288.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,3,-1,0,6,2006,0,0,137500
2699,2700,904100090,90,6,120.0,11136,0,-1.0,0,0,0,1,0,11,1,1,2,0,6,5,1964,1964,1,0,0,3,-1,0.0,2,2,0,2.0,2.0,1,4,0.0,4,0.0,1921.0,1921.0,0,2,1,0,1921,0,0,1921,0.0,0.0,2,0,4,2,2,8,0,0,-1.0,3,1964.0,0.0,2.0,576.0,2.0,2.0,1,0,180,0,0,0,0,-1.0,-1,-1,0,7,2006,0,0,150000
2700,2701,904100170,20,6,100.0,21370,0,-1.0,0,0,0,3,0,11,0,0,0,0,5,5,1950,1950,1,0,2,7,-1,0.0,2,2,4,-1.0,-1.0,-1,-1,0.0,-1,0.0,0.0,0.0,0,2,1,1,1640,0,0,1640,0.0,0.0,1,0,3,1,2,7,2,1,3.0,0,1950.0,1.0,2.0,394.0,2.0,2.0,1,0,0,225,0,0,0,-1.0,-1,2,600,6,2006,0,0,131000
2701,2702,904101040,80,6,92.0,6930,0,-1.0,1,0,0,0,0,16,0,0,0,4,5,4,1958,1958,0,0,2,8,2,120.0,2,2,0,2.0,2.0,3,0,300.0,1,294.0,468.0,1062.0,0,4,1,2,1352,0,0,1352,0.0,1.0,1,0,3,1,3,6,3,0,-1.0,1,1958.0,0.0,1.0,288.0,2.0,2.0,1,168,0,294,0,0,0,-1.0,-1,-1,0,7,2006,0,3,130000
2702,2703,904301410,30,6,55.0,8250,0,-1.0,0,0,0,0,0,18,0,0,0,0,5,7,1935,1950,1,0,2,2,-1,0.0,2,2,4,-1.0,-1.0,-1,-1,0.0,-1,0.0,0.0,0.0,0,2,0,0,1032,0,0,1032,0.0,0.0,1,0,2,1,2,6,0,1,2.0,3,1939.0,0.0,1.0,260.0,2.0,2.0,1,0,0,121,0,0,0,-1.0,-1,-1,0,6,2006,0,0,125000
2703,2704,904302020,30,6,50.0,5220,0,-1.0,1,0,0,0,0,17,0,0,0,0,5,3,1936,1950,1,0,2,6,-1,0.0,2,2,3,2.0,2.0,1,4,0.0,4,0.0,830.0,830.0,0,3,1,0,879,0,0,879,0.0,0.0,1,0,2,1,2,4,0,0,-1.0,3,1936.0,0.0,1.0,180.0,2.0,2.0,0,0,108,0,0,0,0,-1.0,-1,-1,0,1,2006,0,0,80000
2704,2705,904302030,20,6,50.0,5500,0,-1.0,0,0,0,0,0,17,0,0,0,0,7,5,2004,2004,4,0,1,1,-1,0.0,2,2,1,3.0,3.0,2,3,510.0,5,373.0,190.0,1073.0,0,4,1,0,1073,0,0,1073,1.0,0.0,2,0,2,1,2,4,0,0,-1.0,3,2004.0,0.0,1.0,246.0,2.0,2.0,1,0,120,0,0,0,0,-1.0,-1,-1,0,5,2006,0,0,157000
2705,2706,905100030,20,6,75.0,11235,0,-1.0,0,0,0,0,0,11,0,0,0,0,4,5,1963,1979,1,0,4,5,2,51.0,2,2,0,2.0,2.0,1,1,547.0,4,0.0,504.0,1051.0,0,3,1,0,1382,0,0,1382,0.0,0.0,1,1,3,1,2,6,0,1,0.0,0,1974.0,0.0,2.0,459.0,2.0,2.0,1,0,82,0,0,0,0,-1.0,-1,-1,0,10,2006,0,0,148000
2706,2707,905101330,90,6,72.0,10791,0,-1.0,0,0,0,0,0,11,0,0,2,0,4,5,1967,1967,1,0,6,7,-1,0.0,2,2,4,-1.0,-1.0,-1,-1,0.0,-1,0.0,0.0,0.0,0,2,1,0,1296,0,0,1296,0.0,0.0,2,0,2,2,2,6,0,0,-1.0,5,1967.0,0.0,2.0,516.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,-1,2,500,10,2006,0,0,90000
2707,2708,905101450,20,6,70.0,8414,0,-1.0,0,0,0,0,0,11,0,0,0,0,6,8,1963,2003,0,0,4,5,-1,0.0,2,2,0,2.0,2.0,1,3,663.0,4,0.0,396.0,1059.0,0,2,1,0,1068,0,0,1068,0.0,1.0,1,0,3,1,2,6,0,0,-1.0,0,1963.0,1.0,1.0,264.0,2.0,2.0,1,192,0,0,0,0,0,-1.0,1,-1,0,2,2006,0,0,154500
2709,2710,905103140,80,6,96.0,11777,0,-1.0,1,0,0,0,0,11,0,0,0,4,5,6,1966,1966,1,0,1,1,2,97.0,2,2,0,2.0,2.0,3,5,328.0,2,551.0,285.0,1164.0,0,4,1,0,1320,0,0,1320,1.0,0.0,1,0,3,1,2,6,0,2,1.0,0,1966.0,1.0,2.0,564.0,2.0,2.0,1,160,68,240,0,0,0,-1.0,-1,-1,0,5,2006,0,3,164500
2710,2711,905103180,80,6,80.0,10366,0,-1.0,1,0,0,1,0,11,0,0,0,4,6,7,1964,1964,1,0,4,0,-1,0.0,2,3,0,2.0,2.0,3,3,456.0,4,0.0,456.0,912.0,0,2,1,0,934,0,0,934,0.0,1.0,1,0,2,1,2,4,0,0,-1.0,0,1964.0,0.0,1.0,336.0,2.0,2.0,1,77,0,0,0,0,0,-1.0,2,2,500,7,2006,0,0,132000
2711,2712,905105010,20,6,75.0,9000,0,-1.0,0,0,0,1,0,11,0,0,0,0,5,6,1966,1966,1,0,5,0,-1,0.0,2,2,0,2.0,2.0,1,2,773.0,4,0.0,286.0,1059.0,0,3,1,0,1059,0,0,1059,1.0,0.0,1,0,3,1,2,6,0,0,-1.0,0,1966.0,2.0,1.0,286.0,2.0,2.0,1,0,88,0,0,0,0,-1.0,3,-1,0,6,2006,0,3,142500
2713,2714,905107070,60,6,74.0,7844,0,-1.0,0,0,0,0,0,11,0,0,0,1,6,7,1978,1978,0,0,4,5,2,203.0,2,2,0,2.0,2.0,1,2,209.0,4,0.0,463.0,672.0,0,2,1,0,672,728,0,1400,0.0,0.0,1,1,3,1,2,6,0,1,2.0,0,1978.0,2.0,2.0,440.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,-1,-1,0,3,2006,0,0,149500
2715,2716,905107240,20,6,78.0,10335,0,-1.0,1,0,0,0,0,11,0,0,0,0,5,6,1968,1993,1,0,5,0,-1,0.0,2,2,0,2.0,2.0,1,1,570.0,4,0.0,891.0,1461.0,0,3,1,0,1721,0,0,1721,0.0,0.0,2,1,3,1,2,7,2,1,2.0,0,1968.0,1.0,2.0,440.0,2.0,2.0,1,0,96,180,0,0,0,-1.0,1,-1,0,7,2006,0,0,180000
2718,2719,905108120,90,6,75.0,8235,0,-1.0,0,0,0,0,0,11,0,0,2,0,5,4,1977,1977,1,0,5,0,2,99.0,2,2,0,2.0,2.0,1,1,483.0,4,0.0,1466.0,1949.0,0,2,1,0,1949,0,0,1949,0.0,0.0,2,0,6,2,2,10,0,0,-1.0,0,1977.0,1.0,2.0,586.0,2.0,2.0,1,32,0,0,0,0,0,-1.0,-1,-1,0,5,2006,0,0,157000
2720,2721,905200290,20,6,88.0,13125,0,-1.0,0,0,0,1,0,11,0,0,0,0,5,4,1957,2000,1,0,2,2,3,67.0,2,2,0,2.0,2.0,1,1,168.0,0,682.0,284.0,1134.0,0,4,1,0,1803,0,0,1803,1.0,0.0,2,0,3,1,2,8,4,1,2.0,0,1957.0,1.0,2.0,484.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,2,-1,0,1,2006,0,0,155000
2721,2722,905200340,20,6,102.0,17920,0,-1.0,0,0,0,0,0,11,0,0,0,0,5,4,1955,1974,0,0,2,0,-1,0.0,2,2,0,2.0,2.0,2,2,306.0,1,1085.0,372.0,1763.0,0,2,1,0,1779,0,0,1779,1.0,0.0,1,1,3,1,2,6,0,1,3.0,0,1955.0,0.0,2.0,454.0,2.0,2.0,1,0,418,0,0,312,0,-1.0,-1,-1,0,7,2006,0,3,170000
2726,2727,905202210,20,6,87.0,13050,0,-1.0,0,3,0,0,1,16,0,0,0,0,5,6,1963,1963,5,2,8,6,-1,0.0,2,2,0,3.0,2.0,3,1,104.0,2,850.0,46.0,1000.0,0,4,1,0,1000,0,0,1000,1.0,0.0,1,0,1,1,2,4,0,2,2.0,0,1993.0,0.0,2.0,575.0,2.0,2.0,1,238,0,148,0,0,0,-1.0,-1,-1,0,4,2006,0,0,164000
2727,2728,905225080,50,6,81.0,15593,0,-1.0,0,0,0,1,0,16,0,0,0,2,7,4,1953,1953,1,0,0,10,-1,0.0,3,2,0,2.0,2.0,1,0,603.0,4,0.0,701.0,1304.0,1,2,1,0,1304,983,0,2287,0.0,0.0,2,0,3,1,2,7,0,1,2.0,0,1953.0,2.0,2.0,667.0,2.0,2.0,1,0,21,114,0,0,0,-1.0,-1,-1,0,7,2006,0,0,225000
2728,2729,905300010,85,6,72.0,10820,0,-1.0,0,0,0,1,0,11,1,0,0,3,5,7,1971,1972,1,0,4,5,2,153.0,2,2,1,3.0,2.0,3,3,535.0,1,159.0,88.0,782.0,0,4,1,0,810,0,0,810,1.0,0.0,1,0,2,1,2,4,0,0,-1.0,3,1973.0,0.0,2.0,576.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,1,-1,0,6,2006,0,0,130000
2729,2730,905300080,20,6,100.0,13350,0,-1.0,1,0,0,0,0,11,0,0,0,0,5,5,1974,1974,0,0,4,0,-1,0.0,2,2,0,2.0,2.0,1,2,762.0,4,0.0,102.0,864.0,0,2,1,0,894,0,0,894,1.0,0.0,1,0,3,1,2,5,0,1,1.0,0,1974.0,0.0,2.0,440.0,2.0,2.0,1,241,0,0,0,0,0,-1.0,1,-1,0,6,2006,0,0,142500
2732,2733,905402110,20,6,75.0,9375,0,-1.0,0,0,0,1,0,18,0,0,0,0,4,5,1954,1954,1,0,6,7,-1,0.0,2,3,0,2.0,2.0,1,1,799.0,4,0.0,168.0,967.0,0,4,1,0,1350,0,0,1350,0.0,0.0,1,1,3,1,2,6,0,1,3.0,0,1954.0,1.0,2.0,504.0,2.0,2.0,1,237,0,0,0,0,0,-1.0,-1,-1,0,6,2006,0,0,146000
2733,2734,905403050,50,6,62.0,6488,0,-1.0,0,0,0,0,0,18,0,0,0,2,5,5,1942,1950,1,0,0,2,-1,0.0,2,2,3,2.0,2.0,1,5,230.0,4,0.0,569.0,799.0,0,4,0,1,799,351,0,1150,0.0,0.0,1,0,3,1,2,6,1,2,2.0,1,1942.0,0.0,1.0,215.0,2.0,2.0,1,264,0,0,0,0,0,-1.0,-1,-1,0,3,2006,0,2,128000
2734,2735,905426100,20,6,78.0,7800,0,-1.0,0,1,0,0,1,18,0,0,0,1,5,8,1948,2002,1,0,6,7,-1,0.0,2,3,0,2.0,3.0,1,3,603.0,4,0.0,293.0,896.0,0,4,1,0,1112,896,0,2008,1.0,0.0,3,0,3,1,4,8,0,0,-1.0,0,1948.0,0.0,1.0,230.0,2.0,2.0,1,103,0,0,0,0,0,-1.0,-1,-1,0,8,2006,0,0,225000
2736,2737,905427010,70,6,114.0,19950,0,-1.0,0,0,0,1,0,18,0,0,0,1,6,7,1928,1950,1,0,8,0,-1,0.0,2,2,1,2.0,2.0,1,4,0.0,4,0.0,672.0,672.0,0,4,1,0,1337,672,0,2009,0.0,0.0,2,0,4,1,2,8,0,2,3.0,6,1928.0,0.0,3.0,795.0,2.0,2.0,0,0,42,0,0,180,0,-1.0,-1,-1,0,12,2006,0,0,235000
2737,2738,905427030,75,6,60.0,19800,0,-1.0,0,0,0,0,0,18,0,0,0,5,6,8,1935,1990,1,0,0,2,-1,0.0,2,2,3,2.0,2.0,1,1,425.0,4,0.0,1411.0,1836.0,0,3,1,0,1836,1836,0,3672,0.0,0.0,3,1,5,1,3,7,0,2,3.0,3,1993.0,0.0,2.0,836.0,2.0,2.0,1,684,80,32,0,0,0,-1.0,-1,-1,0,12,2006,0,0,415000
2738,2739,905427140,80,6,78.0,11679,0,-1.0,1,0,0,0,0,18,0,0,0,4,5,5,1962,1962,1,0,5,0,0,96.0,2,2,0,2.0,2.0,0,2,612.0,1,1164.0,0.0,1776.0,0,4,1,0,1560,0,0,1560,0.0,1.0,2,0,3,1,2,6,3,1,1.0,0,1962.0,2.0,2.0,528.0,2.0,2.0,1,453,253,144,0,0,0,-1.0,1,-1,0,5,2006,0,0,182000
2739,2740,905451050,20,6,80.0,12048,0,-1.0,0,0,0,0,0,18,0,0,0,0,5,6,1952,2002,1,0,2,2,2,232.0,2,2,4,-1.0,-1.0,-1,-1,0.0,-1,0.0,0.0,0.0,0,3,1,0,1488,0,0,1488,0.0,0.0,1,0,3,1,2,7,0,1,4.0,0,2002.0,1.0,2.0,569.0,2.0,2.0,1,0,189,36,0,348,0,-1.0,-1,-1,0,4,2006,0,0,135000
2740,2741,905451410,20,6,70.0,10519,0,-1.0,0,0,0,0,0,18,0,0,0,0,5,8,1955,1999,0,0,6,7,0,164.0,2,2,0,2.0,2.0,2,4,0.0,4,0.0,1057.0,1057.0,0,3,1,0,1057,0,0,1057,0.0,1.0,1,0,3,1,3,6,0,0,-1.0,0,1955.0,0.0,1.0,288.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,-1,-1,0,3,2006,0,0,137000
2741,2742,905452140,50,6,75.0,9525,0,-1.0,0,0,0,0,0,18,0,0,0,2,6,4,1954,1972,1,0,2,2,-1,0.0,2,2,0,2.0,1.0,1,1,444.0,4,0.0,550.0,994.0,0,3,1,0,1216,639,0,1855,0.0,0.0,2,0,4,1,2,7,0,0,-1.0,0,1954.0,0.0,1.0,325.0,2.0,2.0,1,182,0,0,0,0,0,-1.0,-1,-1,0,10,2006,0,0,136900
2742,2743,905452150,50,6,75.0,9525,0,-1.0,0,0,0,0,0,18,0,0,0,2,6,5,1953,1953,1,0,6,7,-1,0.0,2,2,0,2.0,2.0,1,5,468.0,4,0.0,532.0,1000.0,0,2,1,0,1068,541,0,1609,0.0,0.0,1,1,5,1,2,7,0,0,-1.0,0,1953.0,0.0,1.0,305.0,1.0,2.0,1,0,0,0,0,0,0,-1.0,-1,-1,0,7,2006,0,0,149900
2743,2744,905475150,20,6,57.0,6420,0,-1.0,1,0,0,0,0,18,0,0,0,0,5,7,1952,1952,1,0,2,2,-1,0.0,2,2,1,4.0,3.0,2,5,210.0,2,551.0,219.0,980.0,0,1,1,1,1148,0,0,1148,0.0,1.0,1,0,2,1,2,6,0,0,-1.0,3,1952.0,0.0,1.0,308.0,2.0,2.0,1,0,0,0,0,0,0,-1.0,-1,-1,0,9,2006,0,0,123500
2745,2746,905480160,50,6,50.0,7585,0,-1.0,0,0,0,0,0,18,5,0,0,2,5,3,1948,1950,1,0,6,7,-1,0.0,2,2,0,1.0,1.0,2,4,0.0,4,0.0,810.0,810.0,0,1,1,1,1002,454,0,1456,1.0,1.0,1,0,4,1,2,7,0,1,2.0,3,1954.0,0.0,1.0,280.0,2.0,2.0,0,0,0,0,0,0,0,-1.0,-1,-1,0,8,2006,0,0,91500
2747,2748,906204180,60,6,88.0,12128,0,-1.0,1,1,0,0,0,10,0,0,0,1,6,4,1989,1989,1,0,4,5,2,232.0,3,2,0,3.0,2.0,1,2,549.0,4,0.0,319.0,868.0,0,4,1,0,1313,1246,0,2559,0.0,0.0,2,1,4,1,4,9,0,1,2.0,0,1989.0,1.0,2.0,506.0,2.0,2.0,1,0,245,0,0,168,0,-1.0,1,-1,0,11,2006,0,3,209000
2748,2749,906223180,60,6,80.0,9554,0,-1.0,1,0,0,0,0,10,0,0,0,1,8,5,1993,1994,1,0,1,1,2,125.0,3,2,1,3.0,2.0,1,3,380.0,4,0.0,397.0,777.0,0,4,1,0,1065,846,0,1911,0.0,0.0,2,1,3,1,3,8,0,1,2.0,0,1993.0,1.0,2.0,471.0,2.0,2.0,1,182,81,0,0,0,0,-1.0,-1,-1,0,9,2006,0,0,215000
2749,2750,906225180,90,6,73.0,9069,0,-1.0,0,0,0,0,0,10,0,0,2,3,6,8,1993,1993,1,0,4,5,-1,0.0,3,3,1,3.0,2.0,3,5,261.0,3,1083.0,0.0,1344.0,0,3,1,0,1440,0,0,1440,2.0,0.0,2,0,2,2,3,8,0,0,-1.0,0,1993.0,0.0,4.0,920.0,2.0,2.0,1,288,0,0,0,0,0,-1.0,-1,-1,0,4,2006,0,0,224500
2750,2751,906380110,60,6,133.0,11003,0,-1.0,2,0,0,0,0,19,0,0,0,1,7,5,2005,2006,1,0,1,1,-1,0.0,3,2,1,3.0,2.0,1,4,0.0,4,0.0,1308.0,1308.0,0,4,1,0,1308,568,0,1876,0.0,0.0,2,1,3,1,3,7,0,0,-1.0,1,2005.0,1.0,3.0,848.0,2.0,2.0,1,0,40,0,0,0,0,-1.0,-1,-1,0,7,2006,1,1,229800
2751,2752,906380150,20,6,64.0,7488,0,-1.0,1,0,0,0,0,19,0,0,0,0,7,5,2005,2005,1,0,1,1,-1,0.0,3,2,1,3.0,2.0,3,3,393.0,4,0.0,815.0,1208.0,0,4,1,0,1208,0,0,1208,0.0,0.0,2,0,2,1,3,6,0,0,-1.0,0,2005.0,1.0,2.0,632.0,2.0,2.0,1,105,58,0,0,0,0,-1.0,-1,-1,0,2,2006,0,3,183600
2752,2753,906380170,20,6,64.0,7406,0,-1.0,0,0,0,0,0,19,0,0,0,0,7,5,2006,2006,1,0,1,1,0,84.0,3,2,1,3.0,2.0,3,3,684.0,4,0.0,515.0,1199.0,0,4,1,0,1220,0,0,1220,1.0,0.0,2,0,2,1,3,6,0,0,-1.0,0,2006.0,1.0,2.0,632.0,2.0,2.0,1,105,54,0,0,0,0,-1.0,-1,-1,0,7,2006,1,1,194000
2753,2754,906380180,20,6,64.0,6762,0,-1.0,0,0,0,0,0,19,0,0,0,0,7,5,2006,2006,1,0,1,1,-1,0.0,3,2,1,3.0,3.0,3,4,0.0,4,0.0,1286.0,1286.0,0,4,1,0,1294,0,0,1294,0.0,0.0,2,0,2,1,3,6,0,1,3.0,0,2006.0,1.0,2.0,662.0,2.0,2.0,1,168,55,0,0,0,0,-1.0,-1,-1,0,7,2006,1,1,193879
2754,2755,906382030,20,6,86.0,11210,0,-1.0,1,0,0,0,0,19,0,0,0,0,7,5,2005,2006,1,0,1,1,2,240.0,3,2,1,3.0,2.0,3,3,20.0,4,0.0,1594.0,1614.0,0,4,1,0,1614,0,0,1614,0.0,0.0,2,0,3,1,3,7,0,0,-1.0,0,2005.0,1.0,3.0,865.0,2.0,2.0,1,144,59,0,0,0,0,-1.0,-1,-1,0,7,2006,1,1,221500
2755,2756,906382040,20,6,73.0,8990,0,-1.0,1,0,0,0,0,19,0,0,0,0,7,5,2006,2006,1,0,1,1,-1,0.0,3,2,1,3.0,2.0,2,4,0.0,4,0.0,1498.0,1498.0,0,4,1,0,1498,0,0,1498,0.0,0.0,2,0,2,1,3,5,0,0,-1.0,0,2006.0,1.0,2.0,675.0,2.0,2.0,1,351,33,0,0,0,0,-1.0,-1,-1,0,4,2006,1,1,204900
2756,2757,906382050,60,6,73.0,8760,0,-1.0,0,0,0,0,0,19,0,0,0,1,7,5,2006,2006,1,0,1,1,-1,0.0,3,2,1,3.0,3.0,2,3,464.0,4,0.0,927.0,1391.0,0,4,1,0,1391,571,0,1962,0.0,0.0,2,1,3,1,3,7,0,0,-1.0,0,2006.0,1.0,3.0,868.0,2.0,2.0,1,0,90,0,0,0,0,-1.0,-1,-1,0,8,2006,1,1,239799
2757,2758,906392090,20,6,90.0,13377,0,-1.0,0,0,0,1,0,19,0,0,0,0,6,5,2006,2006,0,0,1,1,-1,0.0,3,2,1,3.0,2.0,1,3,1576.0,4,0.0,260.0,1836.0,0,3,1,0,1846,0,0,1846,1.0,0.0,2,0,3,1,3,7,0,1,3.0,0,2006.0,1.0,2.0,495.0,2.0,2.0,1,0,32,0,0,0,0,-1.0,-1,-1,0,7,2006,1,1,233555
2758,2759,906392100,20,6,78.0,11645,0,-1.0,0,0,0,0,0,19,0,0,0,0,7,5,2005,2005,1,0,1,1,-1,0.0,3,2,1,3.0,2.0,3,3,1300.0,4,0.0,434.0,1734.0,0,4,1,0,1734,0,0,1734,1.0,0.0,2,0,3,1,3,7,0,0,-1.0,0,2005.0,2.0,2.0,660.0,2.0,2.0,1,160,24,0,0,0,0,-1.0,-1,-1,0,1,2006,0,0,260000
2759,2760,906392120,20,6,78.0,11645,0,-1.0,0,0,0,0,0,19,0,0,0,0,8,5,2005,2006,0,0,1,1,2,198.0,3,2,1,4.0,2.0,0,3,1122.0,4,0.0,448.0,1570.0,0,4,1,0,1590,0,0,1590,1.0,0.0,2,1,2,1,4,6,0,0,-1.0,0,2005.0,2.0,3.0,754.0,2.0,2.0,1,176,80,0,0,0,0,-1.0,-1,-1,0,8,2006,1,1,294900
2760,2761,906394010,60,6,91.0,10984,0,-1.0,1,0,0,1,0,19,0,0,0,1,7,5,2005,2006,1,0,1,1,-1,0.0,3,2,1,3.0,2.0,0,4,0.0,4,0.0,945.0,945.0,0,4,1,0,945,864,0,1809,0.0,0.0,2,1,3,1,3,8,0,0,-1.0,0,2005.0,1.0,2.0,638.0,2.0,2.0,1,144,54,0,0,0,0,-1.0,-1,-1,0,5,2006,1,1,209700
2761,2762,906394040,20,6,78.0,9316,0,-1.0,0,0,0,0,0,19,0,0,0,0,7,5,2005,2005,1,0,1,1,2,140.0,3,2,1,3.0,2.0,0,3,56.0,4,0.0,1558.0,1614.0,0,4,1,0,1614,0,0,1614,0.0,0.0,2,0,3,1,3,7,0,1,3.0,0,2005.0,2.0,2.0,576.0,2.0,2.0,1,100,45,0,0,0,0,-1.0,-1,-1,0,3,2006,0,0,225000
2762,2763,906394060,60,6,78.0,9316,0,-1.0,1,0,0,0,0,19,0,0,0,1,7,5,2005,2005,1,0,1,1,2,532.0,3,2,1,3.0,2.0,3,4,0.0,4,0.0,784.0,784.0,0,4,1,0,784,812,0,1596,0.0,0.0,2,1,3,1,3,6,0,0,-1.0,0,2005.0,1.0,2.0,610.0,2.0,2.0,1,144,45,0,0,0,0,-1.0,-1,-1,0,6,2006,0,0,181000
2763,2764,906420020,60,6,80.0,10041,0,-1.0,1,0,0,0,0,10,0,0,0,1,8,5,1992,1992,1,0,4,5,-1,0.0,3,2,1,3.0,2.0,2,3,789.0,4,0.0,119.0,908.0,0,4,1,0,927,988,0,1915,1.0,0.0,2,1,3,1,3,8,0,1,2.0,0,1992.0,2.0,2.0,506.0,2.0,2.0,1,120,150,0,0,0,0,-1.0,-1,-1,0,2,2006,0,3,220000
2766,2767,906475200,20,6,62.0,70761,0,-1.0,1,3,0,0,1,16,0,0,0,0,7,5,1975,1975,1,3,5,0,-1,0.0,2,2,0,3.0,2.0,0,2,655.0,4,0.0,878.0,1533.0,0,2,1,0,1533,0,0,1533,1.0,0.0,2,0,2,1,3,5,0,2,2.0,0,1975.0,0.0,2.0,576.0,2.0,2.0,1,200,54,0,0,0,0,-1.0,-1,-1,0,12,2006,0,0,280000
2767,2768,906476140,20,6,80.0,12000,0,-1.0,0,0,0,0,0,16,0,0,0,0,6,5,1968,1968,1,0,5,0,-1,0.0,2,1,0,3.0,1.0,1,5,853.0,4,0.0,535.0,1388.0,0,3,1,0,1388,0,0,1388,1.0,0.0,2,0,3,1,2,6,0,1,0.0,0,1968.0,1.0,2.0,522.0,2.0,2.0,1,0,58,0,0,0,0,-1.0,-1,-1,0,7,2006,2,3,158900
